Name,Comment,Time,Likes,Reply Count,Status
  ↳ @keangwooichoo6138,Abang jo is the ego monster lah. Not gps.,2022-11-22T00:26:49Z,1,,1
@leechangming700,"There are enough malays in PKR to represent the malays. Zahid though is the president of UMNO , the king is interested in the individual mp commitment and not zahid . Besides, some of the UMNO mp, not least Zahid himself may be going to Sg Buloh keeping Najib company .",2022-11-21T14:34:24Z,4,1,0
  ↳ @marygia5766,Anwar Ur the chosen one not Muhyiddin.Go n live your life in PAS kingdom.,2022-11-21T14:48:16Z,1,,1
@bellybutton6138,Utter disappointment with the politicians.  Forever fighting and not working.,2022-11-21T14:16:48Z,11,0,0
@xinfull2,"his prediction that election will result in clear majority was way off, election resulted in hung parliament",2022-11-25T09:09:54Z,0,0,0
@bryantee99,if a party have huge majority we get political stability that will also translate to they can do what they want and there is weak check and balance. A strong majority win may not be super good for the country as there is still many corruption case unsolved!,2022-11-15T11:03:17Z,0,0,0
@osp6006,Not accurate***,2022-11-14T03:25:02Z,0,0,0
@andrewie4,I know many Malaysians may be angry at 1-3 RM.  But I m fairly sure a big number of Malaysians working in sg are quietly happy about this too!!!  Am I rite??,2022-11-14T03:01:44Z,0,0,0
@zafir7007,"Who are these talking heads anyway?.CNA, please talk to analyst who are on the ground and understand the sentiments of the people. Not someone looking forward n from 5000 miles away.",2022-11-13T05:27:04Z,2,0,1
@idarkweb,"Anwar, our next prime minister!..Selangor and Penang under PH now is the best states in Malaysia!",2022-11-10T16:50:41Z,5,0,0
@aleef852,This guy knows nothing. His answer is what everyone already know,2022-11-10T06:58:06Z,0,0,1
@christopherchooi1280,"don't trust completely what people livng outside of Malaysia say...some prefer to see a weak Malaysia, so that their countries will be able to do well and take advantage of our weak government....imagine we have a strong, united, efficient malaysia.",2022-11-01T08:56:53Z,5,0,0
@christopherchooi1280,he is dumb !,2022-11-01T08:54:11Z,0,0,1
@waterfrontsabakbernamfiref3369,agree bn  win big in pru15..,2022-10-30T11:18:28Z,0,0,0
@seemyramesh936,Hi malaysia people u must no one thing .They must follow the uk  or us for election any body can't be a leader for this malaysia than only this country can go to forward like a uk & us 🤪,2022-10-29T10:17:06Z,0,0,0
@RB-rp6ud,"CNA…if you want to understand the Malaysian politics better on the ground, do get the feedback Bridget Welsh who is a on the ground research fellow at the University of Nottingham, Malaysia campus & understands well the beats of the people in the urban, semi urban & rural areas. The research fellows who are based out of Malaysia or elsewhere many a times do not understand & have been proven wrong in their assessment.",2022-10-27T13:20:41Z,15,3,0
  ↳ @mxsb1153,"So, resort to jingoisim?",2022-11-26T22:54:38Z,0,,0
  ↳ @jamesloming,"The professor just says things which are common knowledge, and his prediction didn't materialize.  It appears his expertise is overrated.",2023-08-07T06:50:10Z,0,,0
  ↳ @RB-rp6ud,"@@jamesloming Indeed..I have always said those external research fellows are paper based, not ones who have gone down to the ground to do their research & their findings are nothing new & also wrong.",2023-08-07T12:27:05Z,0,,0
@please9042,THE MALAYSIAN WANTED PERIKATAN NASIONAL (PN) TO GOVERN THE COUNTRY. BN IS TOO CORRUPT,2022-10-26T00:30:53Z,0,0,1
@idarkweb,"Our country is not stable. Our currency keep dropping. Can you guys look at the fact? We need to vote out the MOST corrupted party at least! If you don't do it for yourself, do it for your children. Our currency and economy is dropping day by day.",2022-10-23T15:57:15Z,1,1,0
  ↳ @tankman20064,Which one ?,2022-10-25T01:42:51Z,0,,0
@zaidimohamad8236,Stable but corrupt government? No way we want PH government and we believe PH can deliver,2022-10-23T05:37:26Z,0,1,0
  ↳ @waynegoh2295,"even when UMNO/PN were in power there were no stability. They topple PH and during the last 2 years, 2 changes of prime minster master by themselves, everyday they fight for power and how to benefit themselves $ only. Must vote for PH for a better Malaysia.",2022-10-24T03:35:56Z,1,,0
@marvelcomiks8078,"Stupid fella....professor James Chin, if after election no majority malay party installed as government, he should resign from his position and go sell balloons instead.",2022-10-21T15:02:24Z,1,0,1
@astauno2367,Barisan/Umno for stability !!!,2022-10-21T13:56:13Z,2,0,0
@fadlee,BN is the only coalition that could bring stability and prosperity to malaysia..,2022-10-21T12:17:02Z,10,17,1
  ↳ @kpewliu4348,"""Prosperity"" for the ruling politicians only...",2022-10-21T13:47:24Z,5,,0
  ↳ @waynegoh2295,yeah Malaysia after 60+ years rule by BN still a backward 3rd world country 😂,2022-10-22T06:40:15Z,0,,1
  ↳ @jessicalakui8768,"Really?? Yes, can bring corruption only, husbands, wives and children  Can you name me or us big  malls ,hotels, businesses owned by those from umno!? Please exclude non Malays.",2022-10-22T07:38:15Z,2,,0
  ↳ @ishaks8152,"Bn has a good track record ruling a multi-racial country like malaysia for 60 over years.The prof. is correct bn will come back with a clear majority because businesses and investments need stability to prosper.Since ge14 the country dived into unexpected instability due to 22 months of an incompetent and inexperienced corky government with the dap party as the main <a href=""http://culprit.you/"">culprit.You</a> just cannot hide it man...Ge15 is a blessing for malaysia bn will come back and bring political stability to the <a href=""http://country.as/"">country.As</a> always.",2022-10-23T00:34:41Z,2,,0
  ↳ @idarkweb,"If you mean najib cheating our the people money ruling under BN, Then you are very crazy to say this.",2022-10-23T15:52:59Z,0,,1
  ↳ @kpewliu4348,"@@ishaks8152 we lost business and investment during BNs rule, due to corruption. Or have you forgotten. .Look at history, look at present day geopolitics, corruption is the root of the destruction of any nation. Indonesia is rising (above Malaysia today) because their recent previous and present government has taken active actions to reduce corruption in their country..Contrary to that our country's decline I'd due to ever increasing corruption. .As long as Malaysia does not reduce and control corruption we will continue to decline and eventually fail. Ask yourselves if you love your country more or your politicians and political parties more.....Vote for our country, vote AGAINST CORRUPTION.",2022-10-25T03:43:17Z,1,,0
  ↳ @ishaks8152,@@kpewliu4348 As far as i can remember foreign investors flight immediately after ge14 when the then finance minister talked bad about the country - corruption very high debt and all things negative.Since then they diverted most mega investment to indonesia and some other asean countries...Lge is excellent at chasing away  foreign investors and to bring them back it's only the bn government is capable of doing so.After all a country is attractive as an investment destination when there is political stability and a government that supports them not a government that scares them.,2022-10-25T07:45:08Z,1,,0
  ↳ @kpewliu4348,"@@ishaks8152 Are you suggesting that revelations of corruption is the root cause of the decline of a nation? .Listen to yourself. .That's BN logic: ""it's not wrong unless you're caught""?.That is the type of values that is causing the decline of our country. .Foreign investors are not stupid. They are not scared away by the revelations of corruption. They are scared away by corruption..As for political instability, as long as there  exists a huge number of still powerful and influential political leaders that are still corrupt, struggling to regain power, the fight to clean Malaysia is not completed. Stability can only be achieved once the cancer has been eradicated. BN needs to clean up first. Let the young ones take over.",2022-10-25T13:00:06Z,0,,0
  ↳ @shamshulanuar7718,"@@kpewliu4348 In all honesty, I pray UMNO will win...I must say UMNO has experience in ruling the nation. Surely you can't expect PH to rule again...PH rule was a total disaster",2022-10-27T16:54:29Z,1,,0
  ↳ @shamshulanuar7718,"@@kpewliu4348 if that is the case, you too must not vote for PH...Why?..Guan eng too is facing corruption charges",2022-10-27T16:55:23Z,0,,0
  ↳ @shamshulanuar7718,"@@kpewliu4348 the first thing to do is to stop being hypocrite ..Areyou willing not to vote for PH...Guan eng is facing corruption charges too ..You should be happy as Ismail has no corruption charges against him ..And the most likely to be appointed PM after Ismail is Mohd Hassan...He is popular ,efficient and no corruption charges against him",2022-10-27T16:57:33Z,1,,0
  ↳ @kpewliu4348,"@@shamshulanuar7718 yes, agree. Tainted leaders should be suspended. When proven guilty, rid off.",2022-10-27T22:39:17Z,1,,0
  ↳ @kpewliu4348,"@@shamshulanuar7718 regardless of party or personality. All corrupted politicians should be removed. But when political parties continue to champion corruption and leaders that are proven corrupted, one should know where to draw the line.",2022-10-27T22:42:25Z,0,,0
  ↳ @anbarasan5699,So they can swindle more money hahahs,2022-11-04T17:28:43Z,0,,1
  ↳ @nrrizki86,"Can't wait for the time when Zahid Hamidi is no longer UMNO president. He's the ""nila"" in BNs milk",2022-11-11T15:16:47Z,1,,1
  ↳ @tenghuz9695,"Now they sided with PH, their sworn enemy 🤣",2022-12-09T03:50:52Z,0,,1
  ↳ @fadlee,@@tenghuz9695 and PH sided with their sworn enemy to be in power.. how weird is that..,2022-12-09T04:00:52Z,0,,0
@rahimmajid647,"Well, prof... My bet is that not one single party/coalition is gonna get enough seats to form a ruling govt. It's gonna be yet more behind-closed-doors negotiations to form the next govt.",2022-10-21T10:06:15Z,10,14,0
  ↳ @jessicalakui8768,"Yes, it's true. What is the system of government in the country dude?.1. Democracy?.2. Kleptocracy!?.3. Or islamic democrazy?.Now it is no 2&3.",2022-10-22T06:03:28Z,4,,1
  ↳ @ishaks8152,Lucky enough it's not communism but beware of the chinese communist party dap.,2022-10-23T00:09:44Z,0,,1
  ↳ @behuman3852,"@@jessicalakui8768 Don't be rude abt religion..""To you, your religion To mine, my religion""",2022-10-23T01:41:37Z,0,,0
  ↳ @raokumaran6187,@@behuman3852 your religion or your imposition of your religion on others? 😁Then fair. say what u say though I disagree with earlier.comments 😜,2022-10-23T06:28:57Z,0,,0
  ↳ @raokumaran6187,"Disagree. There will b an outright winner but we as a whole won't b any winners, either😁®️",2022-10-23T06:29:47Z,0,,0
  ↳ @jessicalakui8768,"@@behuman3852 open your eyes and see what is happening in the real world here. I speak the truth and it is a matter of reality. Just look at the civil service compositions ,heads of depts, ministries,etc,etc. Does the federation of Malaysia belong to each and every Malaysians,??.How can a convicted criminal can campaign at WTC? Who gave permission to get out of jail to tell the people to vote for him? Can criminals stand as candidates??.Vote wisely for change!!",2022-10-24T11:04:42Z,0,,0
  ↳ @ishaks8152,If in your eyes everything is wrong then make corrections.You have to change the federal constitution which was agreed upon during the country's independence as a balancing factor to the granting of citizenship to the then immigrants based on the principles of jus soli...But don't conveniently forget past agreements to suit your taste.,2022-10-25T04:54:07Z,1,,0
  ↳ @shamshulanuar7718,@@jessicalakui8768 I presume you must be a PH supporter...May I enlighten you ..Why on earth PH must choose Anwar as PM should PH win...Announcing Anwar as PM should PH win us as good as making sure UMNO will win ..And win big,2022-10-27T16:49:36Z,1,,0
  ↳ @canopyfields,"My sentiments exactly. Shady deals will be made with independents too, aside from PN joining with BN",2022-11-06T10:30:14Z,0,,0
  ↳ @rahimmajid647,"Well, this prof's predictions didn't age well.",2022-11-20T15:07:09Z,0,,0
  ↳ @rahimmajid647,"@@shamshulanuar7718 UMNO win big? I guess not, huh?",2022-11-20T15:09:13Z,0,,0
  ↳ @mxsb1153,And it didn't happen!,2022-11-26T22:59:27Z,0,,0
  ↳ @tenghuz9695,This comment aged well 😅,2022-12-09T03:49:06Z,0,,0
  ↳ @rahimmajid647,"@@tenghuz9695 Yeah, it did. A whole lot of behind-closed-door meetings between party leaders sprinkled with a few press conference dramas... And a week later we have a PH/BN coalition govt with a Deputy Prime Minister that's already under criminal investigations. 😁",2022-12-10T07:27:06Z,0,,0
@wahaha918,All in BN no matter what,2022-10-21T08:32:06Z,4,0,0
@waynegoh2295,This guy like to talk nonsense. Malaysia ruled by Umno/BN for past 60 yrs. Look at the currency now S$1 to RM3.30. If Umno wins this election you see S$1 to RM4 in no time.,2022-10-21T04:10:03Z,8,6,1
  ↳ @d15z1sux,"I think he's talking about political instability, he didn't say anything about economic instability",2022-10-21T05:03:46Z,4,,0
  ↳ @waynegoh2295,@@d15z1sux It the same.. Political instability is caused by BN/Umno and their partners PN and PAS.,2022-10-21T05:08:47Z,1,,0
  ↳ @jht01997,@@d15z1sux political instability will affect economy,2022-10-24T10:45:21Z,0,,0
  ↳ @d15z1sux,@@jht01997 Yes they affect each other but they are also two different things.,2022-10-24T14:40:42Z,0,,0
  ↳ @waynegoh2295,"@@jht01997 looked at the last 2 years when UMNO/BN/PN/PAS were in power there were no stability either. After they topple PH during the last 2 years, 2 changes of prime minster all mastered by themselves because everyday they are fighting for power, how to free their corrupted leaders and how to benefit themselves from inflated projects only. Must vote for PH for a better Malaysia.",2022-10-26T14:25:48Z,0,,0
@lieowen,"Malay in msia must learn from singapore, how they become majority and remain control the minoriti.",2022-10-21T03:53:02Z,3,4,0
  ↳ @raokumaran6187,Ya. Life without a life 😇,2022-10-23T06:36:18Z,0,,1
  ↳ @jht01997,"@@raokumaran6187 still better than poverty, I can’t imagine Malay in Malaysia in future, def getting worse haha",2022-10-24T10:47:05Z,1,,1
  ↳ @Tom-cf5lk,Impose GST and COE?,2022-11-10T03:16:17Z,0,,0
@michellelee9871,"Sounds like Professor is saying never mind the corrupted and incompetent UMNO, as long as it is stable ??? What’s Professor’s definition of stability??!!",2022-10-21T03:52:57Z,13,11,0
  ↳ @revn9203,Agree. This individual does not seem to know anything about the important issues and problem of corruption currently in Malaysia.,2022-10-21T06:49:58Z,4,,1
  ↳ @fadlee,stability govt is the reason why investors will come back to malaysia instead of leaving and skipping Malaysia during PH era,2022-10-21T12:16:10Z,2,,0
  ↳ @jessicalakui8768,"He is saying to save his arse. It seems that he knows almost nothing about Malaysian""s politics.This so called professor has to wake up from his deep slumber.. Is it:-.1. Democracy( build under the rule of law).2. Kleptocracy where cash is king?.3. Islamic democrazy?? .There is NO square pegs in square holes or round pegs in round holes. Well, speak your mind out professor, we are sure you know more than that.God bless you professor. Please teach your students true and correct pictures of Malaysian politics.",2022-10-22T06:07:37Z,4,,1
  ↳ @jessicalakui8768,"@@fadlee it seems that your brain is underneath your feet or has a pea brain . You just take it wholesale and blame it on PH but little did you know on the nation is government by corrupted terrorists politicians and coming from all sides with the worst is from one race,one religion kleptocracy where cash is king.",2022-10-22T06:10:41Z,1,,1
  ↳ @behuman3852,"@@jessicalakui8768 dont be rude, u can talk abt corruption and other mischievous done by all races from politicians to every level of institutions in Msia but please dont touch any religion if u dont have any knowledge abt it!! ""To you is your religion and to mine is my religion""",2022-10-23T01:32:09Z,0,,0
  ↳ @kpewliu4348,This professor probably feels that a corrupted Malaysia is beneficial to his country's best interest. Which I think it's true. But that's definitely not in Malaysia's best interest...,2022-10-23T02:21:04Z,2,,0
  ↳ @raokumaran6187,"@@behuman3852 there u go again😁if u are so really religious, doesn't religion aso tell u to improve your spelling and written english🤣🤐",2022-10-23T06:31:42Z,0,,1
  ↳ @behuman3852,"@@raokumaran6187 look yrself in the mirror!!, this is just a comment platform not an essay competition",2022-10-23T09:16:57Z,0,,1
  ↳ @shamshulanuar7718,"Mischele..Do appreciate that PH too is tanited with corruption cases. ..Guan Eng too is facing corruption charges...Many cases against PH politicians were dropped by previous AG...So ,PH is not clean after all ..As for UMNO, only few politicians are facing charges...One example is aAhmad Maslan . He is charged with receiving fund from Najib allegedly from 1MDB fund...But all charges against Chinese who received donation from Najib were dropped by Tommy Tomas.",2022-10-27T16:53:03Z,1,,0
  ↳ @kpewliu4348,"@@shamshulanuar7718how so? Let's honestly look at the facts:.1) How many PH vs BN leaders have been accused of corruption since GE13?.2) How many PH vs BN leaders have been charged and jailed for corruption?.3) Which political fraction has officially announced to be fighting against corruption?.At the end of the day, we shouldn't care for political parties or personalities..I believe corruption is destroying Malaysia. Anyone, or any political parties, PH or BN, that can reduce and eradicate corruption to save our country, should be supported",2022-10-27T23:10:28Z,0,,0
  ↳ @billyjoshchew7575,James chin is pro Umno BN supporters......every comments that he made hes against PH,2022-11-04T06:35:50Z,0,,1
@devildevil2271,China should do the same,2022-10-20T21:46:53Z,4,0,1
@brandenburg2388,This James fella sounds more like a Kangkong Professor. He is not based in Malaysia so how does he know the situation on the ground here?,2022-10-20T18:05:32Z,13,12,1
  ↳ @wahaha918,and who are you?,2022-10-21T08:31:54Z,3,,1
  ↳ @brandenburg2388,@@wahaha918 I'm a local political analyst on the ground here.,2022-10-21T11:40:25Z,0,,0
  ↳ @behuman3852,@@brandenburg2388 u mean political analyst from the ungrateful pendatang perspective??,2022-10-23T00:33:16Z,3,,1
  ↳ @brandenburg2388,@@behuman3852 I'm a neutral political analyst. I write from an independent and objective point of view. I do not touch on anything on race and religion as you imply.,2022-10-23T01:45:13Z,0,,0
  ↳ @behuman3852,"@@brandenburg2388 If you think your political views are correct than you should also respect others political perpectives. I'm seeing and reading too much attacks on race and religion and sometimes people need to be reminded from where they're coming from. If your analysis are purely intended for the betterment of the country then be honest in what u're doing disregard race and religion, u will get my respect!!",2022-10-23T02:14:39Z,1,,0
  ↳ @brandenburg2388,"@@behuman3852 this Kangkong Professor doesn't provide any statistics or surveys that he had done on voters' sentiment on the ground, yet he is making such a ""conclusive"" finding. If someone in the academic circles were to make a presentation like that, he or she will be mocked in public by their peers. That's what I am trying to say. I didn't touch anything on race and religion, right?",2022-10-23T05:36:26Z,2,,1
  ↳ @patoises,"@@behuman3852 our forefathers came and made a success of themselves. We now get citizenship by birthright, the bumiputras get special crutches. 65 years on the pendatang has advanced and is still prosperous. So no need to remind us that we are foreigner. We know we are and proud of it.  And there's nothing you can do about it. Perhaps focus on your own powerless insecurity and bitterness? All the best.",2022-11-12T00:47:37Z,1,,0
  ↳ @andrewie4,"Cna joker to ask a far situated prof!!!  At least ask one based in Jurong or nus la!!!  Go till tas, might as well interview taz devil la",2022-11-14T02:58:30Z,1,,1
  ↳ @harrywoodroof9575,He's a Chinese so trust him we must,2022-11-16T15:27:10Z,0,,1
  ↳ @mxsb1153,"If you know better than this James fella, why doesn't CNA invite you to lay out your analyses?",2022-11-26T23:01:05Z,0,,1
  ↳ @brandenburg2388,"@@mxsb1153 I am consulting for a separate party, so I am bound by my contract obligations not to accept any other offers from other parties.",2022-11-27T06:58:32Z,0,,0
  ↳ @brandenburg2388,@@andrewie4 another reputable research centre for politics is the S Rajaratnam School of International Studies. Their analyses are top notch.....,2022-11-27T07:02:01Z,1,,0
@vincelim1745,"Prof James, you are not God or Angel . You wont know what will happens to you tomorrow. Nobody know what shall happens tomorrow. Dont give answer I foresee or shall see political stability.  You are  not now staying in Malaysia you wont know what is going in this nation, dont assume and base what you hear, see, sense, feel, etc.",2022-10-20T17:41:03Z,5,2,0
  ↳ @tankman20064,Then you knw ?,2022-10-20T23:52:05Z,1,,1
  ↳ @wahaha918,"again,who are you?",2022-10-21T08:32:33Z,1,,1
@leealex24,"Think about it, this election Anwar is leading the charge,  It's a saturday, come out and vote.",2022-10-20T16:06:53Z,14,10,0
  ↳ @lobsterparity7514,Bruh we gonna have 4 or 5 coalitions fighting each other and you’re whining about Anwar vs Tun M? You must be time-travelled from the early 2000 era.,2022-10-20T16:18:46Z,4,,1
  ↳ @tompoki,"Anwar is no longer relevant, eventhou to the those with same generation..",2022-10-20T22:35:32Z,1,,0
  ↳ @lobsterparity7514,"@@tompoki he's been irrelevant for a long time already but his manipulative personality still fooling around the supporters. BN supporters don't rely on oneand only PM candidate, cs BN doesn't have the culture to glorify one individual & they move collectively, even Ismail Sabri became a PM unexpectedly. But for PH supporters it's always been Anwar & Anwar all over again & again. That's shows how manipulative Anwar can be.",2022-10-20T23:14:16Z,1,,1
  ↳ @Andy0770,"@@tompoki not about anwar, it's about whether to endorse kleptomaniacs and Taliban to rule Malaysia in next 5years.",2022-10-21T00:44:20Z,0,,1
  ↳ @shahrulamar5358,After election all Malaysians especially football fans can focus on Fifa World Cup 2022 in Qatar. ⚽⚽⚽,2022-10-21T10:20:43Z,1,,0
  ↳ @leealex24,@@shahrulamar5358 Haha too bad Italy didnt even qualify. Unbelievable,2022-10-21T10:23:34Z,2,,0
  ↳ @shahrulamar5358,@@leealex24 Azzuri is very defensive. Their playing style is so boring. 🥱🥱,2022-10-21T10:43:00Z,0,,0
  ↳ @qayyum8154,"Tun M is old enough it's time for him to rest at home. Even queen elizabeth knows when to stop. And for Anwar, i don't think he is that bad but the other people in PH is a complete rubbish. They are no different from BN and PN.",2022-10-22T02:02:29Z,1,,0
  ↳ @raokumaran6187,@@tompoki u sure are a bloke sucker🤣😁®️,2022-10-23T06:34:17Z,0,,1
  ↳ @raokumaran6187,@@qayyum8154 cleverest opinion. 😁®️👍🏿,2022-10-23T06:35:10Z,0,,1
@xijinpig7978,"If malaysia not as corrupt like SG,  long ago become super power with Oil reserves",2022-10-20T15:28:17Z,3,3,0
  ↳ @nantakumaran9789,"How ? ""MALAYSIA means ""Malaysians  Ask Leaders Are You Stealing Income Assets "".The Brilliant Lee Kuan yew anticipated , predicted with Foresight in 1980s that Malaysia will fail?",2022-10-20T16:24:43Z,0,,0
  ↳ @csy897,Not super power but maybe asian tiger. Indonesia given its size and resources could have been a super power without corruption.,2022-10-20T17:59:29Z,2,,0
  ↳ @tankman20064,Free Johor huh,2022-10-20T23:51:05Z,1,,1
@rickielow8804,Hopefully Prof is right,2022-10-20T14:46:35Z,2,0,0
@matduyeh9958,the hidden King Maker,2022-10-20T14:26:36Z,1,0,0
@edwardv7991,PN is using the race and religion card while BN use the stability card and PH use the reformation card.,2022-11-01T14:37:30Z,3,1,0
  ↳ @sentuhankecundang7351,which card do you prefer??,2022-11-01T17:15:32Z,0,,0
@GoodjobSkill,BN ❤,2022-11-19T09:42:08Z,0,0,0
@idarkweb,Say no to BN corruption! We youngster vote for Harapan.,2022-11-16T09:34:29Z,2,0,0
@annoyedcat9291,No DAP.,2022-11-15T18:52:56Z,0,0,1
@iceking5902,BN The Best ❤⚖️❤⚖️✅🇲🇾👍😍👌👏👏,2022-11-11T06:13:53Z,3,3,0
  ↳ @Sarjen088,"in your dream brother hahaha, reality PH now are growing stronger",2022-11-15T03:17:01Z,0,,1
  ↳ @annoyedcat9291,"@@Sarjen088 We don't want DAP, later become like Singapore, Chinese take over govt and private sectors. Malays work security guard..",2022-11-15T18:52:35Z,0,,1
  ↳ @Sarjen088,"@@annoyedcat9291 nonesense, DAP's stand for the federal constitution, to change article 153,152 with or without 2/3 majority this article can't be changed unless get approved from Supreme head of Federation and should under supervision of Conference of Rulers @ Majlis Raja-Raja. ..and FYI, DAP only contested in GE15 not more than 55 seats, how possible DAP can make changes. ..DAP is a multi-racial party consist of Malay,Indian,Chinese representative. How about GERAKAN and MCA or MIC that totally based on race. MCA's participant totally Chinese as well Gerakan...kalau perlembangaan DAP melanggar perlembangaan persekutuan dah lama DAP diharamkan dari zaman Tun Razak sampai la sekarang,ggunakan DAP untuk tujukan agenda politik kaum murahan ni zaman tok kadok je",2022-11-16T00:48:46Z,0,,0
@nokroni6115,We want Minority Prime Minister for Malaysia like UK Prime Minister,2022-11-11T04:42:18Z,5,1,0
  ↳ @annoyedcat9291,Singapore should lead by example and allow Malay PM first,2022-11-15T18:51:18Z,0,,1
@ijeoeeic6536,Vote for PH candidate in GE 15 for PH AI 10th Prime Minister of New Malaysia 🇲🇾for all Malaysian Sabahan and Sarawakian 🇲🇾.,2022-11-11T02:25:37Z,4,0,0
@IcemIloX10,COME ON MALAYSIA,2022-11-11T01:32:23Z,2,0,0
@cyberitacyberita1762,"MALAYSIAN YOUTHS WANT TO GET RID OF UMNO, BN, PN AND ALL CORRUPT KLEPTOCRAT POLITICIANS AND PUT THEM ALL IN JAIL LIKE THEY DID WITH NAJIB.",2022-11-10T18:12:56Z,0,0,1
@cj-fx2kj,Clearly this chinese media bias for dap lol 😂,2022-11-10T14:41:17Z,6,20,1
  ↳ @leealex24,"Johoreans, please come out and vote in big big big numbers!",2022-11-10T14:51:35Z,8,,0
  ↳ @tilley6351,All news platforms are bias. ..You rather vote by your skin colour instead of performance and integrity? This is why Malaysia is crawling behind Singapore.,2022-11-10T16:13:07Z,0,,1
  ↳ @leealex24,"@@tilley6351 Under PH rule, Johor will be the next powerful state in Malaysia.",2022-11-10T16:56:14Z,6,,0
  ↳ @cj-fx2kj,@@leealex24 hahahah in ur dream. U think chinese can lead johor lol,2022-11-10T17:23:09Z,2,,0
  ↳ @leealex24,"@@cj-fx2kj It is a fact no one can deny that PH has governed well. Look at Kelantan or even Kedah, who govern those states? Fact is facts, dont syiok sendiri.",2022-11-10T17:27:36Z,5,,0
  ↳ @cj-fx2kj,@@leealex24 hahahaha whatever it is chinese can never be pm and can never bcome leader to majority race. U guys p e n d a t a n g,2022-11-10T17:31:18Z,0,,1
  ↳ @leealex24,"@@cj-fx2kj Whatever it is, fact is facts. Malaysia needs a progressive, capable, smart and clean team. Definitely don't see any of it in corrupt UMNO and extremist, highly incompetent (And even stupid) PN. Fact is facts. It's either you don't have a brain or you don't bother to think. This is as clear as crystal, look at Kelantan, Tganu and Kedah. They are the poorest states in Malaysia, who is governing there? You know, I know.",2022-11-10T17:34:22Z,0,,0
  ↳ @cj-fx2kj,@@leealex24 u guys only minority and act tough like u can be pm of malaysia lol 😂. Attitude of C race. No wonder why jpnese want to sapu. U guys back then,2022-11-10T17:38:51Z,0,,1
  ↳ @leealex24,"@@cj-fx2kj The minority in Malaysia is exactly people like you. The large majority of the people of Malaysia now is those who want a clean, progressive, capable and smart team who will take the country forward to the benefit of everybody. Wake up dude seems you're sleeping or still in the cave, it's 2022 already.",2022-11-10T17:42:27Z,0,,0
  ↳ @idarkweb,"Anwar, our next prime minister!..Selangor and Penang under PH now is the best states in Malaysia!",2022-11-10T17:44:12Z,4,,0
  ↳ @ramumanickam1643,This is Singaporean media not Pas talibantan brainwashed media,2022-11-10T18:55:30Z,0,,1
  ↳ @ramumanickam1643,"@@cj-fx2kj Indian hindus can lead Johor, we even lead great Britain this is nothing",2022-11-10T18:56:48Z,1,,1
  ↳ @tilley6351,@@leealex24 Without a doubt! ..Let’s hope PH wins to save Malaysia.,2022-11-10T19:26:14Z,2,,0
  ↳ @DGoldy303,@@cj-fx2kj Can,2022-11-10T20:39:21Z,1,,0
  ↳ @cj-fx2kj,@@ramumanickam1643 hahaha in ur dream. We are the majority race. Try la ask sultan johor 😂,2022-11-11T00:01:02Z,1,,1
  ↳ @cj-fx2kj,@@tilley6351 u think ph will govern my bumiputra land and savechinese lol😂,2022-11-11T01:35:26Z,1,,1
  ↳ @tilley6351,@@cj-fx2kj the funny thing here is why a bumiputera following a CNA a Chinese channel? 🤣🤣🤣🤣,2022-11-11T02:25:05Z,0,,1
  ↳ @tilley6351,@@cj-fx2kj I guess we will find out very soon if PH will govern  Malaysia or the perompak and pengkhianat will. ..I do hope majority Malaysians are smarter than you. 🤣🤣🤣🤣,2022-11-11T02:27:28Z,0,,0
  ↳ @ramumanickam1643,@@cj-fx2kj Sultan Johor is arab when you can have arab camel as sultan why can't indian be pm,2022-11-14T11:27:57Z,0,,1
  ↳ @cj-fx2kj,@@ramumanickam1643 wth. Sultan johor is arab? Lol. U should tell.That to ultraman emas at batu caves 😂,2022-11-14T12:02:44Z,0,,1
@tanpengjoo7205,"Xi Jin pig - not all chinese all suitable to rule Malaysia, just looked at those chinese investors promised to build billion properties now become ghost towns.",2022-11-10T13:03:18Z,0,0,1
@dayylogg9716,We can expect the corrupted voters to vote for the corrupt politicians into power to form the next corrupt government of the day.,2022-11-10T09:12:08Z,0,1,0
  ↳ @mofb8331,Don't worry Guan Eng and his clan will survive this election even without Tommy Thomas as the attorney general to clean up Thier dirty secret this time around,2022-11-10T12:10:10Z,0,,1
@nocoldwar-lf9vz,"Funds from uncle ned. wonder how many did they brainwash. 🤨🤨.MALAYSIA 2021.Published on February 14, 2022.  $400,000.Strengthening Political Parties and Youth Political Participation..International Republican Institute (IRI)..Public Summary: To support democratic campaigning and governance in Malaysia, the Institute will strengthen Malaysian political parties understanding of citizens sentiments on pressing issues and enhance their operational and outreach capacities, thus enabling parties to develop stronger citizen-centered responses to public priorities and more effectively meet their mandates. Concurrently, the Institute will increase youth participation in civic, electoral and political processes by providing youth with an opportunity to strengthen their knowledge in these topics and hone their skills through practical application while motivating other youth to engage.",2022-11-10T08:46:03Z,0,0,1
@brokenliterally,"Let Anwar run as PM first, if he's no good then go with Muhiyuddin or someone else, simple. If he's good, keep him.",2024-05-12T07:24:55Z,0,0,0
@tayyabiftikhar4757,Respect to Malaysia from Pakistan,2022-11-27T14:09:59Z,1,0,0
@Karl-kd6mc,PN now playing dirty and threaten violence. They should not be allowed to get away with this,2022-11-23T04:49:00Z,0,0,1
